,Latitude,Lat,Longitude,Lon,Altitude,CommandTX
494,3511.760254,b'N',8607.298828,b'W',255.0,0
495,3511.760254,b'N',8607.298828,b'W',255.0,0
496,3511.760254,b'N',8607.298828,b'W',255.0,0
497,3511.760254,b'N',8607.298828,b'W',255.0,0
498,3511.760254,b'N',8607.298828,b'W',255.0,0
499,3511.760498,b'N',8607.298828,b'W',255.0,0
500,3511.760498,b'N',8607.298828,b'W',255.0,0
501,3511.760498,b'N',8607.298828,b'W',255.0,0
502,3511.760498,b'N',8607.298828,b'W',254.9,0
503,3511.760498,b'N',8607.298828,b'W',254.9,0
504,3511.760498,b'N',8607.298828,b'W',255.0,0
505,3511.760498,b'N',8607.298828,b'W',254.9,0
506,3511.760498,b'N',8607.298828,b'W',254.9,0
507,3511.760498,b'N',8607.298828,b'W',254.9,0
508,3511.760254,b'N',8607.298828,b'W',254.9,0
509,3511.760254,b'N',8607.298828,b'W',254.9,0
510,3511.760254,b'N',8607.298828,b'W',255.0,0
511,3511.760254,b'N',8607.298828,b'W',255.0,0
512,3511.760254,b'N',8607.298828,b'W',254.9,0
513,3511.760254,b'N',8607.298828,b'W',254.9,0
514,3511.760498,b'N',8607.298828,b'W',254.9,0
515,3511.760498,b'N',8607.298828,b'W',254.9,0
516,3511.760498,b'N',8607.298828,b'W',254.9,0
517,3511.760742,b'N',8607.298828,b'W',254.9,0
518,3511.760498,b'N',8607.298828,b'W',254.9,0
519,3511.760498,b'N',8607.298828,b'W',254.9,0
520,3511.760498,b'N',8607.299805,b'W',254.9,0
521,3511.760742,b'N',8607.299805,b'W',254.9,0
522,3511.760498,b'N',8607.299805,b'W',254.9,0
523,3511.760498,b'N',8607.299805,b'W',254.9,0
524,3511.760498,b'N',8607.299805,b'W',254.9,0
525,3511.760742,b'N',8607.299805,b'W',254.9,0
526,3511.760742,b'N',8607.299805,b'W',254.9,0
527,3511.760742,b'N',8607.299805,b'W',254.9,0
528,3511.760742,b'N',8607.299805,b'W',254.9,0
529,3511.760986,b'N',8607.299805,b'W',254.9,0
530,3511.760986,b'N',8607.299805,b'W',254.9,0
531,3511.760986,b'N',8607.299805,b'W',254.9,0
532,3511.760986,b'N',8607.299805,b'W',254.9,0
533,3511.760986,b'N',8607.299805,b'W',254.9,0
534,3511.760986,b'N',8607.299805,b'W',254.9,0
535,3511.761230,b'N',8607.299805,b'W',254.9,0
536,3511.761475,b'N',8607.299805,b'W',254.9,0
537,3511.761475,b'N',8607.299805,b'W',254.9,0
538,3511.761475,b'N',8607.299805,b'W',254.9,0
539,3511.761475,b'N',8607.299805,b'W',254.9,0
540,3511.761475,b'N',8607.299805,b'W',254.9,0
541,3511.761475,b'N',8607.300781,b'W',254.9,0
542,3511.761475,b'N',8607.300781,b'W',254.9,0
543,3511.761475,b'N',8607.300781,b'W',254.9,0
544,3511.761719,b'N',8607.300781,b'W',254.9,0
545,3511.761719,b'N',8607.300781,b'W',254.9,0
546,3511.761719,b'N',8607.300781,b'W',254.9,0
547,3511.761719,b'N',8607.300781,b'W',255.0,0
548,3511.761963,b'N',8607.299805,b'W',255.0,0
549,3511.761719,b'N',8607.299805,b'W',255.0,0
550,3511.761963,b'N',8607.299805,b'W',255.0,0
551,3511.761719,b'N',8607.299805,b'W',254.9,0
552,3511.761963,b'N',8607.299805,b'W',254.9,0
553,3511.761963,b'N',8607.299805,b'W',254.9,0
554,3511.761963,b'N',8607.299805,b'W',255.0,0
555,3511.761719,b'N',8607.299805,b'W',255.0,0
556,3511.761719,b'N',8607.299805,b'W',255.0,0
557,3511.761963,b'N',8607.299805,b'W',255.0,0
558,3511.761719,b'N',8607.299805,b'W',255.0,0
559,3511.761719,b'N',8607.299805,b'W',255.0,0
560,3511.761719,b'N',8607.299805,b'W',255.0,0
561,3511.761719,b'N',8607.300781,b'W',255.0,0
562,3511.761963,b'N',8607.300781,b'W',255.0,0
563,3511.761963,b'N',8607.300781,b'W',255.0,0
564,3511.761963,b'N',8607.300781,b'W',255.0,0
565,3511.761963,b'N',8607.300781,b'W',255.0,0
566,3511.761963,b'N',8607.300781,b'W',255.0,0
567,3511.761963,b'N',8607.300781,b'W',255.0,0
568,3511.761963,b'N',8607.300781,b'W',255.0,0
569,3511.761963,b'N',8607.300781,b'W',255.0,0
570,3511.761963,b'N',8607.300781,b'W',255.0,0
571,3511.761963,b'N',8607.300781,b'W',255.0,0
572,3511.761963,b'N',8607.300781,b'W',255.0,0
573,3511.761963,b'N',8607.300781,b'W',255.0,0
574,3511.761963,b'N',8607.300781,b'W',255.0,0
575,3511.761963,b'N',8607.300781,b'W',255.0,0
576,3511.761963,b'N',8607.300781,b'W',255.0,0
577,3511.761963,b'N',8607.300781,b'W',255.0,0
578,3511.761719,b'N',8607.300781,b'W',255.0,0
579,3511.761963,b'N',8607.300781,b'W',255.1,0
580,3511.761963,b'N',8607.300781,b'W',255.1,0
581,3511.761963,b'N',8607.300781,b'W',255.1,0
582,3511.762207,b'N',8607.300781,b'W',255.1,0
583,3511.762207,b'N',8607.300781,b'W',255.1,0
584,3511.761963,b'N',8607.300781,b'W',255.1,0
585,3511.761963,b'N',8607.300781,b'W',255.1,0
586,3511.761963,b'N',8607.300781,b'W',255.1,0
587,3511.761963,b'N',8607.300781,b'W',255.1,0
588,3511.761719,b'N',8607.300781,b'W',255.1,0
589,3511.761719,b'N',8607.300781,b'W',255.1,0
590,3511.761719,b'N',8607.300781,b'W',255.1,0
591,3511.761719,b'N',8607.300781,b'W',255.1,0
592,3511.761719,b'N',8607.300781,b'W',255.1,0
593,3511.761719,b'N',8607.300781,b'W',255.1,0
594,3511.761719,b'N',8607.300781,b'W',255.1,0
595,3511.761719,b'N',8607.300781,b'W',255.1,0
596,3511.761963,b'N',8607.300781,b'W',255.1,0
597,3511.762207,b'N',8607.300781,b'W',255.1,0
598,3511.762207,b'N',8607.300781,b'W',255.1,0
599,3511.762207,b'N',8607.300781,b'W',255.1,0
600,3511.762207,b'N',8607.300781,b'W',255.1,0
601,3511.762207,b'N',8607.300781,b'W',255.1,0
602,3511.762207,b'N',8607.300781,b'W',255.1,0
603,3511.762207,b'N',8607.300781,b'W',255.1,0
604,3511.762451,b'N',8607.300781,b'W',255.1,0
605,3511.762451,b'N',8607.300781,b'W',255.1,0
606,3511.762451,b'N',8607.300781,b'W',255.1,0
607,3511.762451,b'N',8607.300781,b'W',255.1,0
608,3511.762451,b'N',8607.301758,b'W',255.1,0
609,3511.762451,b'N',8607.301758,b'W',255.1,0
610,3511.762451,b'N',8607.301758,b'W',255.1,0
611,3511.762451,b'N',8607.301758,b'W',255.1,0
612,3511.762451,b'N',8607.301758,b'W',255.1,0
613,3511.762451,b'N',8607.301758,b'W',255.1,0
614,3511.762451,b'N',8607.301758,b'W',255.1,0
615,3511.762695,b'N',8607.301758,b'W',255.1,0
616,3511.762695,b'N',8607.301758,b'W',255.1,0
617,3511.762451,b'N',8607.301758,b'W',255.2,0
618,3511.762451,b'N',8607.301758,b'W',255.2,0
619,3511.762695,b'N',8607.301758,b'W',255.2,0
620,3511.762939,b'N',8607.301758,b'W',255.2,0
621,3511.762939,b'N',8607.301758,b'W',255.2,0
622,3511.762939,b'N',8607.301758,b'W',255.2,0
623,3511.762939,b'N',8607.301758,b'W',255.3,0
624,3511.763184,b'N',8607.301758,b'W',255.3,0
625,3511.763184,b'N',8607.301758,b'W',255.3,0
626,3511.763428,b'N',8607.301758,b'W',255.2,0
627,3511.763428,b'N',8607.301758,b'W',255.2,0
628,3511.763428,b'N',8607.301758,b'W',255.2,0
629,3511.763428,b'N',8607.301758,b'W',255.2,0
630,3511.763428,b'N',8607.301758,b'W',255.2,0
631,3511.763428,b'N',8607.301758,b'W',255.2,0
632,3511.763184,b'N',8607.301758,b'W',255.2,0
633,3511.763428,b'N',8607.301758,b'W',255.2,0
634,3511.763428,b'N',8607.301758,b'W',255.2,0
635,3511.763428,b'N',8607.301758,b'W',255.2,0
636,3511.763428,b'N',8607.301758,b'W',255.2,0
637,3511.763428,b'N',8607.301758,b'W',255.2,0
638,3511.763428,b'N',8607.301758,b'W',255.2,0
639,3511.763428,b'N',8607.301758,b'W',255.2,0
640,3511.763428,b'N',8607.301758,b'W',255.2,0
641,3511.763428,b'N',8607.301758,b'W',255.2,0
642,3511.763428,b'N',8607.301758,b'W',255.2,0
643,3511.763428,b'N',8607.301758,b'W',255.2,0
644,3511.763672,b'N',8607.301758,b'W',255.3,0
645,3511.763672,b'N',8607.301758,b'W',255.3,0
646,3511.763672,b'N',8607.301758,b'W',255.3,0
647,3511.763672,b'N',8607.301758,b'W',255.3,0
648,3511.763916,b'N',8607.301758,b'W',255.3,0
649,3511.763916,b'N',8607.301758,b'W',255.3,0
650,3511.763916,b'N',8607.300781,b'W',255.3,0
651,3511.763916,b'N',8607.300781,b'W',255.4,0
652,3511.763916,b'N',8607.300781,b'W',255.4,0
653,3511.763916,b'N',8607.300781,b'W',255.4,0
654,3511.763916,b'N',8607.300781,b'W',255.4,0
655,3511.764160,b'N',8607.300781,b'W',255.4,0
656,3511.764160,b'N',8607.300781,b'W',255.4,0
657,3511.764160,b'N',8607.300781,b'W',255.4,0
658,3511.764160,b'N',8607.300781,b'W',255.4,0
659,3511.764404,b'N',8607.300781,b'W',255.4,0
660,3511.764404,b'N',8607.300781,b'W',255.4,0
661,3511.764404,b'N',8607.300781,b'W',255.5,0
662,3511.764648,b'N',8607.300781,b'W',255.5,0
663,3511.764648,b'N',8607.300781,b'W',255.5,0
664,3511.764648,b'N',8607.300781,b'W',255.5,0
665,3511.764893,b'N',8607.300781,b'W',255.5,0
666,3511.764893,b'N',8607.300781,b'W',255.5,0
667,3511.764893,b'N',8607.300781,b'W',255.5,0
668,3511.764893,b'N',8607.300781,b'W',255.5,0
669,3511.764893,b'N',8607.300781,b'W',255.5,0
670,3511.764893,b'N',8607.300781,b'W',255.5,0
671,3511.765137,b'N',8607.299805,b'W',255.6,0
672,3511.765137,b'N',8607.299805,b'W',255.6,0
673,3511.765137,b'N',8607.299805,b'W',255.6,0
674,3511.765137,b'N',8607.299805,b'W',255.6,0
675,3511.765137,b'N',8607.299805,b'W',255.8,0
676,3511.764893,b'N',8607.299805,b'W',255.9,0
677,3511.765137,b'N',8607.299805,b'W',256.0,0
678,3511.765137,b'N',8607.299805,b'W',256.0,0
679,3511.765137,b'N',8607.299805,b'W',256.0,0
680,3511.765137,b'N',8607.299805,b'W',255.9,0
681,3511.765137,b'N',8607.299805,b'W',255.9,0
682,3511.765137,b'N',8607.299805,b'W',255.9,0
683,3511.765137,b'N',8607.300781,b'W',255.9,0
684,3511.765137,b'N',8607.300781,b'W',255.9,0
685,3511.765137,b'N',8607.299805,b'W',255.8,0
686,3511.765137,b'N',8607.299805,b'W',255.8,0
687,3511.765381,b'N',8607.299805,b'W',255.1,0
688,3511.765381,b'N',8607.299805,b'W',255.2,0
689,3511.765381,b'N',8607.299805,b'W',255.0,0
690,3511.765381,b'N',8607.299805,b'W',255.0,0
691,3511.765381,b'N',8607.299805,b'W',255.0,0
692,3511.765381,b'N',8607.299805,b'W',255.0,0
693,3511.765381,b'N',8607.299805,b'W',255.0,0
694,3511.765381,b'N',8607.299805,b'W',255.0,0
695,3511.765381,b'N',8607.299805,b'W',255.0,0
696,3511.765381,b'N',8607.299805,b'W',255.0,0
697,3511.765381,b'N',8607.299805,b'W',255.0,0
698,3511.765381,b'N',8607.299805,b'W',255.1,0
699,3511.765381,b'N',8607.299805,b'W',255.1,0
700,3511.765625,b'N',8607.299805,b'W',255.1,0
701,3511.765625,b'N',8607.299805,b'W',255.1,0
702,3511.765381,b'N',8607.299805,b'W',255.1,0
703,3511.765381,b'N',8607.299805,b'W',255.0,0
704,3511.765381,b'N',8607.299805,b'W',255.0,0
705,3511.765381,b'N',8607.299805,b'W',255.0,0
706,3511.765381,b'N',8607.299805,b'W',255.0,0
707,3511.765381,b'N',8607.299805,b'W',255.0,0
708,3511.765381,b'N',8607.299805,b'W',255.0,0
709,3511.765381,b'N',8607.299805,b'W',255.0,0
710,3511.765381,b'N',8607.299805,b'W',255.0,0
711,3511.765381,b'N',8607.299805,b'W',255.0,0
712,3511.765381,b'N',8607.299805,b'W',255.0,0
713,3511.765381,b'N',8607.299805,b'W',255.0,0
714,3511.765381,b'N',8607.299805,b'W',254.9,0
715,3511.765381,b'N',8607.299805,b'W',254.9,0
716,3511.765381,b'N',8607.299805,b'W',254.9,0
717,3511.765381,b'N',8607.299805,b'W',254.9,0
718,3511.765381,b'N',8607.299805,b'W',254.9,0
719,3511.765381,b'N',8607.299805,b'W',254.9,0
720,3511.765137,b'N',8607.299805,b'W',254.9,0
721,3511.765137,b'N',8607.299805,b'W',255.0,0
722,3511.765381,b'N',8607.299805,b'W',255.0,0
723,3511.765381,b'N',8607.299805,b'W',254.9,0
724,3511.765381,b'N',8607.299805,b'W',254.9,0
725,3511.765381,b'N',8607.299805,b'W',254.9,0
726,3511.765381,b'N',8607.299805,b'W',254.9,0
727,3511.765381,b'N',8607.299805,b'W',254.9,0
728,3511.765381,b'N',8607.298828,b'W',254.9,0
729,3511.765381,b'N',8607.298828,b'W',254.9,0
730,3511.765381,b'N',8607.298828,b'W',254.9,0
731,3511.765381,b'N',8607.298828,b'W',254.9,0
732,3511.765381,b'N',8607.298828,b'W',254.9,0
733,3511.765381,b'N',8607.298828,b'W',254.9,0
734,3511.765381,b'N',8607.298828,b'W',254.9,0
735,3511.765381,b'N',8607.298828,b'W',254.9,0
736,3511.765381,b'N',8607.298828,b'W',254.9,0
737,3511.765381,b'N',8607.298828,b'W',254.9,0
738,3511.765381,b'N',8607.298828,b'W',254.9,0
739,3511.765381,b'N',8607.298828,b'W',254.9,0
740,3511.765381,b'N',8607.298828,b'W',254.9,0
741,3511.765381,b'N',8607.298828,b'W',254.9,0
742,3511.765381,b'N',8607.298828,b'W',254.9,0
743,3511.765381,b'N',8607.298828,b'W',254.9,0
744,3511.765381,b'N',8607.298828,b'W',254.9,0
745,3511.765381,b'N',8607.298828,b'W',254.9,0
746,3511.765381,b'N',8607.298828,b'W',254.9,0
747,3511.765381,b'N',8607.298828,b'W',254.9,0
748,3511.765381,b'N',8607.298828,b'W',254.9,0
749,3511.765381,b'N',8607.298828,b'W',254.9,0
750,3511.765625,b'N',8607.298828,b'W',254.9,0
751,3511.765625,b'N',8607.298828,b'W',254.9,0
752,3511.765625,b'N',8607.298828,b'W',254.9,0
753,3511.765625,b'N',8607.298828,b'W',254.8,0
754,3511.765625,b'N',8607.298828,b'W',254.8,0
755,3511.765625,b'N',8607.298828,b'W',254.8,0
756,3511.765625,b'N',8607.299805,b'W',254.9,0
757,3511.765381,b'N',8607.299805,b'W',254.9,0
758,3511.765381,b'N',8607.299805,b'W',254.9,0
759,3511.765381,b'N',8607.299805,b'W',254.9,0
760,3511.765381,b'N',8607.299805,b'W',254.9,0
761,3511.765381,b'N',8607.299805,b'W',254.9,0
762,3511.765381,b'N',8607.299805,b'W',254.9,0
763,3511.765381,b'N',8607.299805,b'W',254.9,0
764,3511.765381,b'N',8607.299805,b'W',254.9,0
765,3511.765381,b'N',8607.299805,b'W',255.0,0
766,3511.765381,b'N',8607.299805,b'W',255.0,0
767,3511.765137,b'N',8607.299805,b'W',255.0,0
768,3511.765137,b'N',8607.299805,b'W',255.0,0
769,3511.765137,b'N',8607.299805,b'W',255.0,0
770,3511.765381,b'N',8607.299805,b'W',255.0,0
771,3511.765381,b'N',8607.299805,b'W',255.0,0
772,3511.765381,b'N',8607.299805,b'W',255.0,0
773,3511.765381,b'N',8607.299805,b'W',255.0,0
774,3511.765381,b'N',8607.299805,b'W',255.0,0
775,3511.765381,b'N',8607.299805,b'W',255.0,0
776,3511.765381,b'N',8607.299805,b'W',255.0,0
777,3511.765381,b'N',8607.299805,b'W',255.0,0
778,3511.765381,b'N',8607.299805,b'W',255.0,0
779,3511.765381,b'N',8607.299805,b'W',255.0,0
780,3511.765381,b'N',8607.299805,b'W',255.0,0
781,3511.765381,b'N',8607.299805,b'W',255.0,0
782,3511.765381,b'N',8607.299805,b'W',255.0,0
783,3511.765137,b'N',8607.299805,b'W',255.0,0
784,3511.765137,b'N',8607.299805,b'W',255.0,0
785,3511.765137,b'N',8607.299805,b'W',255.0,0
786,3511.765137,b'N',8607.299805,b'W',254.9,0
787,3511.765137,b'N',8607.299805,b'W',254.9,0
788,3511.765381,b'N',8607.299805,b'W',254.9,0
789,3511.765381,b'N',8607.299805,b'W',255.0,0
790,3511.765381,b'N',8607.299805,b'W',255.0,0
791,3511.765381,b'N',8607.299805,b'W',255.0,0
792,3511.765381,b'N',8607.299805,b'W',255.0,0
793,3511.765381,b'N',8607.299805,b'W',255.0,0
794,3511.765381,b'N',8607.298828,b'W',255.0,0
795,3511.765381,b'N',8607.298828,b'W',255.1,0
796,3511.765381,b'N',8607.298828,b'W',255.0,0
797,3511.765381,b'N',8607.298828,b'W',255.0,0
798,3511.765381,b'N',8607.298828,b'W',255.0,0
799,3511.765381,b'N',8607.298828,b'W',255.0,0
800,3511.765381,b'N',8607.298828,b'W',255.0,0
801,3511.765381,b'N',8607.298828,b'W',255.1,0
802,3511.765381,b'N',8607.298828,b'W',255.1,0
803,3511.765381,b'N',8607.298828,b'W',255.1,0
804,3511.765625,b'N',8607.298828,b'W',255.1,0
805,3511.765625,b'N',8607.298828,b'W',255.1,0
806,3511.765625,b'N',8607.298828,b'W',255.1,0
807,3511.765625,b'N',8607.298828,b'W',255.1,0
808,3511.765625,b'N',8607.298828,b'W',255.1,0
809,3511.765625,b'N',8607.298828,b'W',255.1,0
810,3511.765625,b'N',8607.298828,b'W',255.2,0
811,3511.765625,b'N',8607.298828,b'W',255.2,0
812,3511.765625,b'N',8607.298828,b'W',255.2,0
813,3511.765625,b'N',8607.298828,b'W',255.2,0
814,3511.765625,b'N',8607.298828,b'W',255.2,0
815,3511.765625,b'N',8607.298828,b'W',255.2,0
816,3511.765625,b'N',8607.298828,b'W',255.2,0
817,3511.765625,b'N',8607.298828,b'W',255.2,0
818,3511.765625,b'N',8607.298828,b'W',255.2,0
819,3511.765625,b'N',8607.298828,b'W',255.2,0
820,3511.765625,b'N',8607.298828,b'W',255.1,0
821,3511.765869,b'N',8607.298828,b'W',255.1,0
822,3511.765625,b'N',8607.298828,b'W',255.1,0
823,3511.765625,b'N',8607.298828,b'W',255.1,0
824,3511.765625,b'N',8607.298828,b'W',255.1,0
825,3511.765625,b'N',8607.298828,b'W',255.2,0
826,3511.765625,b'N',8607.298828,b'W',255.2,0
827,3511.765625,b'N',8607.299805,b'W',255.2,0
828,3511.765869,b'N',8607.299805,b'W',255.2,0
829,3511.765869,b'N',8607.299805,b'W',255.2,0
830,3511.765869,b'N',8607.299805,b'W',255.2,0
831,3511.765869,b'N',8607.299805,b'W',255.2,0
832,3511.765869,b'N',8607.299805,b'W',255.2,0
833,3511.765869,b'N',8607.299805,b'W',255.2,0
834,3511.765869,b'N',8607.298828,b'W',255.2,0
835,3511.765869,b'N',8607.298828,b'W',255.2,0
836,3511.766113,b'N',8607.299805,b'W',255.2,0
837,3511.766113,b'N',8607.299805,b'W',255.3,0
838,3511.766113,b'N',8607.299805,b'W',255.3,0
839,3511.766113,b'N',8607.299805,b'W',255.3,0
840,3511.766113,b'N',8607.299805,b'W',255.3,0
841,3511.766113,b'N',8607.299805,b'W',255.3,0
842,3511.766113,b'N',8607.299805,b'W',255.3,0
843,3511.766113,b'N',8607.299805,b'W',255.4,0
844,3511.766113,b'N',8607.299805,b'W',255.4,0
845,3511.766357,b'N',8607.299805,b'W',255.4,0
846,3511.766357,b'N',8607.299805,b'W',255.4,0
847,3511.766113,b'N',8607.299805,b'W',255.4,0
848,3511.766357,b'N',8607.299805,b'W',255.4,0
849,3511.766113,b'N',8607.299805,b'W',255.5,0
850,3511.766357,b'N',8607.299805,b'W',255.5,0
851,3511.766357,b'N',8607.299805,b'W',255.5,0
852,3511.766357,b'N',8607.299805,b'W',255.5,0
853,3511.766357,b'N',8607.299805,b'W',255.5,0
854,3511.766357,b'N',8607.299805,b'W',255.5,0
855,3511.766357,b'N',8607.299805,b'W',255.5,0
856,3511.766113,b'N',8607.299805,b'W',255.5,0
857,3511.766113,b'N',8607.299805,b'W',255.5,0
858,3511.766357,b'N',8607.299805,b'W',255.6,0
859,3511.766113,b'N',8607.299805,b'W',255.6,0
860,3511.766357,b'N',8607.299805,b'W',255.6,0
861,3511.766357,b'N',8607.299805,b'W',255.6,0
862,3511.766357,b'N',8607.299805,b'W',255.6,0
863,3511.766357,b'N',8607.299805,b'W',255.7,0
864,3511.766357,b'N',8607.299805,b'W',255.7,0
865,3511.766357,b'N',8607.299805,b'W',255.8,0
866,3511.766357,b'N',8607.299805,b'W',255.9,0
867,3511.766357,b'N',8607.299805,b'W',255.9,0
868,3511.766357,b'N',8607.299805,b'W',255.9,0
869,3511.766357,b'N',8607.299805,b'W',255.9,0
870,3511.766357,b'N',8607.299805,b'W',255.9,0
871,3511.766357,b'N',8607.299805,b'W',255.8,0
872,3511.766602,b'N',8607.299805,b'W',255.5,0
873,3511.766602,b'N',8607.299805,b'W',255.0,0
874,3511.766602,b'N',8607.299805,b'W',255.0,0
875,3511.766602,b'N',8607.299805,b'W',254.8,0
876,3511.766602,b'N',8607.299805,b'W',254.8,0
877,3511.766602,b'N',8607.299805,b'W',254.8,0
878,3511.766602,b'N',8607.299805,b'W',254.8,0
879,3511.766846,b'N',8607.299805,b'W',254.8,0
880,3511.766846,b'N',8607.299805,b'W',254.9,0
881,3511.766846,b'N',8607.299805,b'W',254.8,0
882,3511.766846,b'N',8607.298828,b'W',254.9,0
883,3511.766846,b'N',8607.298828,b'W',254.9,0
884,3511.766846,b'N',8607.298828,b'W',254.8,0
885,3511.766846,b'N',8607.299805,b'W',254.9,0
886,3511.766846,b'N',8607.299805,b'W',254.9,0
887,3511.766846,b'N',8607.299805,b'W',254.9,0
888,3511.766846,b'N',8607.299805,b'W',254.9,0
889,3511.766846,b'N',8607.299805,b'W',255.0,0
890,3511.766846,b'N',8607.298828,b'W',255.0,0
891,3511.766602,b'N',8607.298828,b'W',255.0,0
